algorithm,noise,cr
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.07
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.03
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.01
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.06
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,8,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.04
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.04
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.02
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.1
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.03
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,10,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.09
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.01
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.01
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.04
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.08
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.1
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,12,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.03
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.15
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.16
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,14,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.01
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.01
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.02
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.12
Discrete Bayesian,16,1.0
Discrete Bayesian,16,1.0
